,_add_array_values_min,_get_array_double<double>_min,_put_array<double>_min,_put_to_keydb_min,_serialize_protobuff_min,redis_cluster.get_min,redis_cluster.set_min,_add_array_values_max,_get_array_double<double>_max,_put_array<double>_max,_put_to_keydb_max,_serialize_protobuff_max,redis_cluster.get_max,redis_cluster.set_max,_add_array_values_std,_get_array_double<double>_std,_put_array<double>_std,_put_to_keydb_std,_serialize_protobuff_std,redis_cluster.get_std,redis_cluster.set_std,_add_array_values_mean,_get_array_double<double>_mean,_put_array<double>_mean,_put_to_keydb_mean,_serialize_protobuff_mean,redis_cluster.get_mean,redis_cluster.set_mean,cluster,doubles,ppn,nodes,dpn
0,0.004286766,0.015878246000000002,0.013674594000000002,0.0060764312,0.0016050337999999997,0.007448959400000001,0.0060345652,0.021075964,1.2447226,0.9780183800000002,0.96708722,0.012309408599999998,0.45168021999999997,0.96703458,0.0014517480548537438,0.306080606065679,0.04590426240834779,0.04576868652819748,0.0006064595987100976,0.12613276030026155,0.04576829157681093,0.006792487471499989,0.3987644246925003,0.04714851095958336,0.036329069842208336,0.00281290718879167,0.17703992001108332,0.03627605373845827,20,500000,48,100,1
0,0.08587141,0.7157633000000001,0.27220246000000003,0.13219782,0.046173764000000006,0.58173056,0.13209463999999999,0.28236037999999997,7.214588600000001,4.3341984,4.071753599999999,0.14125762000000003,7.0208832,4.0716746,0.029131121467101406,0.9365724201879756,0.5819656209463551,0.5716926158262504,0.01382891618832734,0.9167611997654636,0.5717016256554797,0.14758415831500016,5.893947261762493,1.2982485028708335,1.068787503191667,0.07299615807041672,5.703777901629167,1.0686935054999998,40,8000000,48,100,1
0,0.0006489277000000001,0.0045976162,0.002382612,0.00097260476,5.3977966e-05,0.0009745597799999999,0.00094032288,0.0014098644,0.14483616000000002,12.091064,12.089269999999999,0.00055794714,0.016702556,12.089217999999999,0.00015974804754403504,0.01702974494924191,0.6071856739921613,0.6071901157682343,0.0001282965604959407,0.0015064376562547914,0.6071891007943849,0.0008976373250458361,0.04466130813700008,0.06252609879054168,0.060642905831558305,0.00024624678452833356,0.0020709411575124993,0.060604081099154106,30,64000,48,100,2
0,0.0043684006,0.014537571999999999,0.013234138000000001,0.0056904315999999995,0.0016582489999999999,0.007012653199999999,0.0056544782,0.014956378000000001,0.48850765999999995,3.2996352,3.2900112,0.0076600076,0.06196760999999999,3.2899594,0.0013385376516811998,0.07763636610011346,0.1560306615399661,0.1560387622565424,0.0004441068730450049,0.008886671848579004,0.1560382028221773,0.006507678955666664,0.08487230594833331,0.029969798905833345,0.01985693186004165,0.0025416261665416637,0.012893020475791652,0.01981194635095835,50,500000,48,100,2
0,0.0087378024,0.028402616000000002,0.026105834,0.011934423999999999,0.0034859658,0.01469412,0.011884882000000001,0.027440786,1.2708911999999999,1.42225402,1.40496382,0.016655828,0.4507924,1.40489884,0.002943375767556962,0.33289314918216467,0.08918177734114534,0.08904297124714755,0.0011663594367359127,0.12305577922700535,0.08902320454533116,0.013897788745666665,0.48624070763000005,0.05387368941874997,0.032515076359166686,0.005855126927249996,0.21399605874833322,0.03244885861666665,50,1000000,48,100,1
0,0.01846304,0.054849386,0.05550598999999999,0.025539446,0.0085528374,0.037260058,0.025437971999999996,0.06735453799999999,1.5235872000000001,2.8832451999999997,2.840668,0.028522589999999997,0.7806892,2.8405987999999995,0.0060696292078648365,0.39546504452058023,0.1518221367287353,0.15108581747389366,0.0021228674600799226,0.17716913964067788,0.1510874638349014,0.02909323524666662,0.8021348132025002,0.10094750569458344,0.05640464096041671,0.012915328697791675,0.5398651549812504,0.056320065238749994,40,2000000,48,100,2
0,0.00032839776,0.0038090230000000004,0.0015585897999999998,0.00062561034,2.980232e-05,0.00050582884,0.00059328078,0.00147156718,0.13460188,3.7295322000000004,3.7283090000000003,0.00021600726,0.0034842016000000003,3.7282578,8.03570961623818e-05,0.015089967827073522,0.18550470919150472,0.18550493301670073,6.795703500046212e-06,0.00020412997820044154,0.1855040818099447,0.00045878428202499895,0.04421821521629167,0.01723038841158337,0.016066459574829172,3.975208717208393e-05,0.0008237361423750003,0.01602889392243333,30,32000,48,100,3
0,0.0043828486,0.015168952,0.013150598,0.005785799,0.0016451356,0.0070916176,0.0057516098,0.012018823,0.47293672000000003,5.2230568,5.214573799999999,0.0045589924,0.051393365999999996,5.2145218,0.0012883506634508728,0.07569082393816565,0.1808437894197374,0.18087367423679582,0.0003727364243960612,0.008314091036824357,0.18087284001440201,0.006374883529166662,0.0840229332025001,0.02855667244083334,0.018683712074874993,0.002455645341875003,0.012756401960375006,0.018639184023249995,50,500000,48,100,3
0,0.085618114,0.6463279200000001,0.27076320000000004,0.13199787999999998,0.04605184,0.51256284,0.13189257999999998,0.26612241999999997,7.8475688,4.8387316,4.579648000000001,0.16012476,7.632775799999999,4.5795788,0.02938942739722276,1.119994641516303,0.7271198241836168,0.714220560883079,0.014027641786630244,1.0941365146115996,0.7142283869180469,0.14795014547416668,6.598402481770843,1.5352974363708367,1.3050012563291666,0.07310928137416671,6.402550977754163,1.3049098611916656,20,8000000,48,100,2
0,0.018485024,0.059007500000000004,0.055029584,0.025719546,0.008335209,0.040386246,0.025618553999999998,0.04612522000000001,2.6536275999999996,12.2569288,12.2230138,0.020385172,2.6306877999999996,12.2229456,0.005730967928419417,0.6580896009815668,0.6874815625285635,0.6875165943951878,0.0018629992961888245,0.6604308051973886,0.6875189815269318,0.027706015309166637,1.161340123375834,0.19295239126541658,0.15071182698833327,0.012159070413583323,1.127367777704999,0.15062395439541673,30,2000000,48,100,2
0,0.00032334328,0.0038033484,0.0015308858000000001,0.00048637391999999997,0.00013957024,0.00045180322,0.00045609474,0.0009263991800000001,0.12554738000000001,4.058771999999999,4.0573955999999995,0.00039982795999999996,0.0016221998000000002,4.057346399999999,7.721268223752357e-05,0.014600612568795935,0.16185523579459904,0.16185379118629506,2.2886555034029605e-05,0.0001091510852982013,0.16185310627754385,0.00045512506359999763,0.04350507807687502,0.013270087530875016,0.011975471202716652,0.0001859905628375,0.0007517060832541671,0.011938502232591679,40,32000,48,100,3
0,0.004315996399999999,0.015072012000000001,0.013269234000000001,0.005798197,0.0015885354,0.0070256234,0.0057627676000000004,0.0090261936,0.7827166,11.99017,11.982054,0.0040715696,0.5000258,11.982004,0.0012753118438511677,0.13012717089884512,0.6716855363637418,0.6717176352806342,0.00036903491460544565,0.07869547450243211,0.671716036730008,0.006271795361833342,0.12465738454791672,0.0907996990991665,0.08107664771620834,0.002412801323874998,0.04779351372187507,0.08102874926370841,30,500000,48,100,2
0,0.002181816,0.0087871072,0.0070881844,0.0030230044000000003,0.00085287096,0.0034186361999999997,0.0029880522000000007,0.007096672000000001,0.2888900199999999,3.7632877999999996,3.758502,0.0030503749999999997,0.022734404,3.7584506000000006,0.0006516856270215,0.03130469887880487,0.17167280633926432,0.17168254646970302,0.00018190905468539088,0.0021740185380494186,0.171681653195041,0.0032171645822083365,0.05378865257412502,0.023757796740916645,0.018401388998625014,0.0012778236716208314,0.005099481124583334,0.01836065957358334,30,250000,48,100,3
0,0.0021946432,0.0086901662,0.0071221352,0.0030635356000000002,0.00085005758,0.0034867764,0.0030261994,0.0056166172,0.28805124,4.518517999999999,4.5133802,0.00218482,0.020288562,4.513329000000001,0.0006400527051815365,0.03618815310192799,0.17891424888783858,0.17892587639631002,0.00017427498182102875,0.0018660480477415433,0.17892522276861228,0.003203418900625002,0.05611710463208328,0.021050350457083304,0.01571786996970831,0.0012806133837083324,0.0050808440131249934,0.015677625871000002,40,250000,48,100,3
0,0.08626198799999998,0.68485084,0.27340862,0.13093508000000004,0.046186828,0.54954036,0.13083706,0.23985401999999997,9.452215200000001,3.8835374000000003,3.6297557999999994,0.1250204,9.259973800000001,3.6296824,0.02965094236138609,1.2107040221560545,0.6274303041551834,0.6229724583624223,0.01435397247045576,1.194510628953077,0.6229807035698355,0.14778895356999988,7.753148561491661,1.7070093172208327,1.4765496483624994,0.07376920291833318,7.568217910762496,1.4764595225041675,30,8000000,48,100,1
0,0.0011492728,0.005465793599999999,0.0041124342,0.0016242026,0.00043940548,0.001660633,0.0015946390000000001,0.0033738134000000004,0.16024646,1.0791088,1.07619618,0.0012809753999999999,0.010566473,1.0761484199999998,0.0003167227165993311,0.01900790488846195,0.05362083625323315,0.05362321900248239,8.775461705841297e-05,0.0009314020558052586,0.05362239464257651,0.0016965777469166645,0.0460399145577083,0.011806853414958322,0.008686746398375004,0.0006712475512833337,0.0025693294222083355,0.008646527366875007,20,125000,48,100,2
0,0.0043468,0.015042306,0.013161804,0.0058060168,0.0016401767999999998,0.0070836544,0.0057697298,0.020804404,0.5234443200000001,1.18659882,1.17761158,0.008789205999999999,0.088883308,1.1775593800000002,0.0014300471042466372,0.0833849827283544,0.06743936575754952,0.06738705201750182,0.0005203681963505708,0.018404960272805186,0.06738625188045987,0.006623330223958332,0.09107105892333328,0.02745257560250003,0.017131425194333326,0.0026179306814166684,0.018604130454000008,0.01708408959770834,50,500000,48,100,1
0,0.08583827,0.5199974600000001,0.27035078,0.13062902,0.046102236,0.38476017999999995,0.13051646,0.31144736,5.96893,3.7791694,3.5422522,0.17504139999999999,5.7457709999999995,3.5421639999999996,0.028607050220760006,0.9920341731485944,0.3728764775027563,0.35759209183988694,0.013597756368547428,0.9510428552986012,0.3576041384128856,0.14919376828458358,4.910876929912503,0.8967590310374994,0.6650602130666667,0.07335237711791666,4.685777879358337,0.6649624273250001,50,8000000,48,100,1
0,0.038792084000000004,0.13787642,0.13023344,0.063941622,0.023308802,0.099072264,0.063834762,0.12785364,6.5141116000000014,1.857328,1.729722,0.065521478,6.430561,1.7296293999999999,0.013872534976494369,1.715873322717688,0.31940397643696183,0.31712614324450356,0.0066445497883542955,1.7045232323548274,0.3171286446563074,0.06774363198041675,4.684885195170839,0.9288495452833331,0.8206089587670838,0.03571868582083328,4.628334022259165,0.820523092760833,20,4000000,48,100,1
0,0.0011519908,0.0053894998,0.0041121484,0.001618576,0.00045461655999999996,0.0017362118,0.0015879155999999998,0.0029135704,0.18916602,1.4458706199999998,1.44292944,0.0011682512,0.0105855954,1.4428792,0.0003153567018126713,0.02138342908674275,0.0688265350491982,0.06882756051943402,8.476170420914313e-05,0.0008678417712978424,0.06882674576048527,0.0016859366949166688,0.04753597158941672,0.012322256234999981,0.009222588806375002,0.000668077905870833,0.0025667434609583364,0.009182574422874998,20,125000,48,100,3
0,0.08554373000000001,0.44244570000000005,0.26496904,0.12543337999999998,0.04580960199999999,0.30826928000000003,0.12531706,0.31298418000000006,4.9839368,4.1159732,3.9256766,0.14224940000000003,4.767132599999999,3.925572999999999,0.027615006711186975,0.8551978604206447,0.3040141748684358,0.28665626791727294,0.012119670781398575,0.8222443752849122,0.2866641099847469,0.14002555327499971,3.985527919812499,0.6078457933666667,0.39063099912083277,0.06819941935166672,3.777355966216663,0.3905307593041662,30,8000000,48,100,3
0,0.0006450176199999999,0.0042515278,0.0023552416,0.00095844268,5.393028400000001e-05,0.00095057488,0.0009215831800000001,0.0018037793999999998,0.13393002000000004,2.7160492,2.7141884,0.00065879822,0.0034605977999999996,2.7141387999999997,0.00016007855773964144,0.01595634806976136,0.11893482852882471,0.11894039613279164,0.00012959507349138456,0.00021608324433817355,0.11893967620177434,0.0009117422919500022,0.04394147800766666,0.01225854778812498,0.010479844568908336,0.0001506445506316682,0.0013954932582499976,0.010440816162716669,30,64000,48,100,3
0,0.008741808,0.028928996000000002,0.0266304,0.011942246,0.0034552098,0.019187067999999998,0.011892555999999999,0.046040344,1.3984848,0.9132062599999999,0.8934748399999999,0.018196012,0.7279285999999999,0.8934120199999999,0.0032005425747836623,0.3856744012309641,0.04957153501791528,0.048673775102067204,0.0014295167951145968,0.18409814982263698,0.04867484012274822,0.014440276224125016,0.6657871484433334,0.05680110740541666,0.03435054421666666,0.006295344535250004,0.42663344426749994,0.03428357024208334,20,1000000,48,100,2
0,0.0011251928000000002,0.0054335118,0.004103803800000001,0.0016256332,0.00044636728000000005,0.0016183852000000002,0.0015945436000000001,0.0026837825999999998,0.16714102,5.4382928,5.4353726,0.0014739514,0.0065577986,5.43532,0.0003086959899921162,0.020245088739641797,0.18487789834586418,0.18488259659673134,8.170473784349061e-05,0.00042791419003662494,0.18488186644277244,0.0016589991639583347,0.046292428185666576,0.016368230729666686,0.013264336614041663,0.0006675946010999995,0.0024188328972500023,0.013223683304791654,50,125000,48,100,3
0,0.0043734075999999995,0.015637065999999998,0.013333226,0.0058135984,0.0016233924000000001,0.007078409200000001,0.0057755948000000005,0.015572358,0.5993973800000001,1.1083042,1.0998715799999998,0.0083752622,0.10293421600000001,1.0998193600000001,0.0013665851869109754,0.08930017252671758,0.05398188248148902,0.05395432921255798,0.00048764091141355125,0.021952706109064843,0.05395368250131973,0.006623406053666683,0.09427423353250003,0.025227018267499977,0.014903029504500006,0.0026160119894999985,0.020663397543666695,0.01485554588345834,20,500000,48,100,3
0,0.0006498336799999999,0.0042814256,0.0023587226000000004,0.0009626388600000001,5.393028400000001e-05,0.00095481872,0.00093159676,0.0018981458,0.1455368,0.70268742,0.70085776,0.0006773948599999999,0.0046127796,0.7008118000000001,0.00015528504466527917,0.01720196281372554,0.03212554718611504,0.03212631144481257,0.00014334490681845667,0.00033391375716238674,0.03212131321238836,0.0009366781897250018,0.044377588174250006,0.007244643644249997,0.0054190663952458275,0.00019001630932875146,0.0014284544408500002,0.005376759626854173,40,64000,48,100,1
0,0.008710241400000002,0.029327868,0.026527596000000004,0.012017393999999999,0.0033812046,0.019261742000000002,0.011972380000000001,0.034145356,1.4544464,0.8048631799999999,0.78387144,0.016252994,0.94415394,0.7838137999999999,0.0030416093876975115,0.39602383725890167,0.04981605244926077,0.04916421959697912,0.0012722259871200737,0.22616530730685475,0.04916614627790665,0.01412281468441667,0.7274814243870826,0.07407604659375,0.052153105999166616,0.006112603273791666,0.5434207668462504,0.05208797820958335,30,1000000,48,100,1
0,0.004382181000000001,0.014591788,0.013166238,0.005728817,0.0016148567999999999,0.007003545600000001,0.0056911944,0.0108615406,0.47121510000000005,2.6392502,2.6310843999999998,0.005792808599999999,0.08124695600000001,2.6310328000000003,0.0013171583048452236,0.07746226991091075,0.13873142113506992,0.1387386134215808,0.0004240359056242023,0.012396930390068544,0.1387380072659954,0.006487124968333339,0.08559334797583337,0.030414175177083374,0.02033375314337498,0.002531556586833332,0.014544971027249994,0.020288638028333368,40,500000,48,100,2
0,0.00032901763999999996,0.003997421199999999,0.0015488148,0.0006283759999999999,2.9993056e-05,0.00046977996,0.000594759,0.00093841554,0.1244494,0.9060302,0.9049092,0.00015492437999999997,0.0019735813999999996,0.9048646,7.852196840738078e-05,0.014730904012798673,0.05477529905870937,0.05477743533339119,6.7166213234323186e-06,0.0001315545486487206,0.05477666592437114,0.00046291057181249923,0.04362300808866668,0.009318391942874996,0.0081746951054375,3.9993674702917174e-05,0.0007660370679874989,0.008136738052487493,40,32000,48,100,1
0,0.085337018,0.5731610999999999,0.26890706,0.13091446,0.045532178,0.43729772,0.1308162,0.26899475999999994,6.3753416000000005,4.264164,4.014574399999999,0.1358624,6.183749,4.0144796000000005,0.028473145167320135,1.0826393528499119,0.5921286703328836,0.5769899847974007,0.012933641816214606,1.0672387125670488,0.5769990915778671,0.14505035688374995,4.877499374470834,1.0602105784999991,0.8349621930291666,0.07103694719958337,4.6949484751166635,0.8348664640625001,20,8000000,48,100,3
0,0.0021747112,0.0088448046,0.007076168200000001,0.0030318258,0.0008419990600000002,0.0032991886000000004,0.0029960634,0.005065155199999999,0.263155,4.9376104,4.9330176,0.0020771502,0.016406918,4.9329664,0.0006337873400970929,0.034050768490577824,0.18220406219311092,0.18221986239774982,0.0001694937422756997,0.0015544098959117604,0.18221917030264925,0.003185383878958334,0.05515707577758333,0.02069995492604166,0.015377675747083333,0.0012685357983583333,0.004956502767416664,0.015337818571458332,50,250000,48,100,3
0,0.00063819886,0.004465198599999999,0.0024563788,0.0009488106000000001,5.6791306e-05,0.0009512423999999998,0.0009147167199999998,0.0024160386000000003,0.19280661999999998,1.1044860399999998,1.10267666,0.0006357193000000001,0.05095315,1.1026243999999998,0.00016574708216102928,0.021847223135012587,0.07159823648772842,0.07160047531386907,7.967776041951258e-05,0.004367216162178835,0.07159964656010624,0.0009129107806291706,0.04681881424362501,0.016532818314458332,0.014568509398699997,0.0003229637045245821,0.0027424684139624985,0.014528178029841656,20,64000,48,100,1
0,0.0011424544,0.0054752828,0.0040363312,0.0016149996,0.00044770240000000005,0.0016646386,0.0015845298000000002,0.0034493924,0.18136406,1.03595056,1.0330413799999998,0.0013961312,0.009646653600000001,1.03299058,0.00032612523235119023,0.020344220167831193,0.06206920390549721,0.06207555392637365,8.849587246209703e-05,0.0007372947544837654,0.06206922225130775,0.0016845374002500018,0.04644475701737502,0.012469518483833314,0.00936908989704166,0.0006700120064750001,0.0024986830427083315,0.009328489048666658,50,125000,48,100,1
0,0.018594075999999998,0.058775806,0.055127048,0.024676564,0.008400106600000002,0.040234280000000004,0.024580244,0.077560188,1.8138864,0.94693722,0.90422236,0.041504004,1.4307102,0.9041592000000002,0.006626867429887977,0.44456295638821863,0.09537046178383546,0.09228689046452168,0.0026608466782062313,0.3611409933191051,0.09229179317352672,0.030934553809166633,1.053780308695001,0.15801803058458344,0.11026621723208344,0.014023585655708323,0.9574825430079169,0.11017934258125013,20,2000000,48,100,2
0,0.038375618,0.13790146,0.12616684,0.060518454,0.022981406,0.09909238599999999,0.06041736799999999,0.160261068,2.3618382,3.6397284000000005,3.5479292,0.08832277200000001,1.7490278,3.5478493999999996,0.013174501618935625,0.48877840290538754,0.17331261912671342,0.1695515157125323,0.0055747286329648005,0.3344440893626236,0.16955316672498494,0.0626201303079168,1.5816292472208344,0.2150582825291667,0.11533023331499992,0.03254063435208329,1.3515508243874985,0.11523742547499993,50,4000000,48,100,2
0,0.0043278694,0.015507362000000002,0.013276435999999999,0.0058664319999999995,0.0016076086,0.0071840288000000006,0.0058303832,0.014435146,0.91521182,0.87535504,0.8654156399999999,0.0078661436,0.21105694000000003,0.86536338,0.0013592468998267044,0.17956552041637946,0.03832433394520157,0.03822049339812059,0.0004979804949116976,0.055790494225342456,0.03821973769926829,0.006686277207791672,0.18168228334083342,0.030637230559999996,0.020137202828791632,0.002677190871375,0.054734114511166665,0.020087395094875,30,500000,48,100,1
0,0.00032873154,0.0038733008,0.0015507698,0.0004900455399999999,2.9993056e-05,0.00048437118,0.00045781135999999994,0.0008618354800000001,0.11956068,1.3078864399999999,1.30662556,0.00028004645999999995,0.0020014285999999997,1.3065786399999997,7.828145491725541e-05,0.014663219031836358,0.05920964557498731,0.05920931682611909,2.4610740228010645e-05,0.00012430577802273777,0.05920867335487555,0.0004622801635874998,0.043564800457874996,0.007969478271499986,0.006821835422458339,4.395900277416749e-05,0.0007707694265916665,0.006784270375824993,20,32000,48,100,3
0,0.038287971999999997,0.1420946,0.12637864000000001,0.061060428,0.022978926,0.10378556400000001,0.060959434,0.11578134,2.1322474000000002,5.4171342,5.3324682,0.059345579999999995,1.4224686000000002,5.3323856,0.01252217325439326,0.44418427728057014,0.19235541972087564,0.19096060015020394,0.004674396011343334,0.25833270314825835,0.19095128569096448,0.060298364549166594,1.371907625162501,0.1944845641208334,0.09872783085125,0.03121564937624998,1.1034649560216656,0.09863194919,50,4000000,48,100,3
0,0.0011345864,0.0054008482,0.0041018008,0.0016280176,0.00043797491999999995,0.0016273977999999999,0.001593876,0.003059721,0.1924762,4.83489898,4.8317516,0.0011801719599999999,0.013316583799999998,4.831703,0.000318431517870458,0.02079368004907139,0.20610154745959536,0.20610854562733363,8.481207421561702e-05,0.0011731250678250504,0.2061078180782286,0.0016775940143749992,0.04686868539041669,0.021774039808041667,0.018654588165249987,0.0006692798726333322,0.0026334664019166676,0.018614916976083362,40,125000,48,100,2
0,0.0043372152,0.015439604000000001,0.013289404,0.0057429790000000005,0.001579666,0.0071668146,0.0057065962,0.019141866,0.72779174,1.06313842,1.05386542,0.006336974399999999,0.13405618000000002,1.05381496,0.0014016620871517985,0.1221314373487397,0.0650892262720146,0.06501395943282016,0.0005068830328056589,0.02989079642136423,0.06501330569242648,0.006698938727916675,0.11969706163583323,0.0296122041816666,0.019124167359791673,0.0026767466858750007,0.028154910688250007,0.019074765083541664,40,500000,48,100,1
0,0.038399508,0.14481298,0.12686124000000001,0.061907004,0.022801972,0.104754104,0.061802958,0.13966974000000001,2.5441474,3.3757387999999997,3.2894336,0.06288165999999999,2.0325706,3.2893646000000003,0.012690340815557144,0.47155612717749146,0.16474686871055605,0.16133866156688537,0.0048930827695321,0.33859265708591524,0.16134175441096907,0.0623335021466667,1.7784851469208327,0.23415097526666684,0.13515128385958353,0.03218008520666664,1.5781561889508327,0.13505991643208343,40,4000000,48,100,2
0,0.00033040047999999993,0.0039599418,0.0015661715999999999,0.00061807632,2.9945372000000003e-05,0.00047988892,0.000587368,0.0009216307999999999,0.11901384,4.893676200000001,4.8924526,0.00011758806,0.0014729498000000001,4.8923996,7.716603278034974e-05,0.01411203275145687,0.17236226093566118,0.17236231580969427,5.984926920208943e-06,0.00010936770550553782,0.17236164785328206,0.00045839682143333294,0.043211177486583346,0.012406928007791664,0.011231169723750007,3.962216889833398e-05,0.0007625765205458337,0.011194040868995838,50,32000,48,100,3
0,0.0021966456000000003,0.008518553000000002,0.007160091399999999,0.0030593872000000003,0.00084018706,0.0034514904,0.0030236244,0.0058125495999999995,0.29919424,0.95720574,0.9518942399999999,0.0028123851999999998,0.040370178,0.9518430200000001,0.00064897033172464,0.0405767953443658,0.04631641531510892,0.046313471184167905,0.00019007388003992694,0.006020826108345729,0.046312625495483116,0.0032951695428749977,0.058553711120999906,0.015711420803333327,0.010265563798041655,0.001286741809445833,0.006791507843374997,0.010223371643333331,20,250000,48,100,2
